imdb_id,title_ieee,year_ieee,imdb_rating,num_raters,num_reviews,runtime_min,mpaa,genres_ieee,genres_list,primary_genre,num_genres,release_date_parsed,id,title_tmdb,vote_average,vote_count,status,release_date,revenue,runtime,budget,original_language,popularity,genres_tmdb,production_companies,production_countries,year_tmdb,countries_list,primary_country,num_countries,tmdb_genres_list,tmdb_primary_genre,primary_company
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,4.9,217803,477,117,PG-13,Adventure; Drama; Fantasy; ,"['Adventure', 'Drama', 'Fantasy']",Adventure,3,2011-11-18,50619,The Twilight Saga: Breaking Dawn - Part 1,6.201,8228,Released,2011-11-16,712171856,117,110000000,en,79.868,"Adventure, Fantasy, Romance","Summit Entertainment, Sunswept Entertainment, TSBD Canada Productions, TSBD Louisiana, TSBD Productions, Temple Hill Entertainment, Total Entertainment",United States of America,2011.0,['United States of America'],United States of America,1,"['Adventure', 'Fantasy', 'Romance']",Adventure,Summit Entertainment
tt0420223,Stranger Than Fiction,2006,7.5,214510,595,113,PG-13,Comedy; Drama; Fantasy; ,"['Comedy', 'Drama', 'Fantasy']",Comedy,3,2006-11-10,1262,Stranger Than Fiction,7.268,2090,Released,2006-09-09,53653224,113,30000000,en,14.272,"Comedy, Drama, Fantasy, Romance","Three Strange Angels, Mandate Pictures, Mandate International, Columbia Pictures",United States of America,2006.0,['United States of America'],United States of America,1,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Comedy,Three Strange Angels
tt0319343,Elf,2003,6.9,210512,501,97,PG,Comedy; Fantasy; ,"['Comedy', 'Fantasy']",Comedy,2,2003-11-07,10719,Elf,6.647,3626,Released,2003-10-09,225097437,97,32000000,en,22.515,"Comedy, Family, Fantasy","New Line Cinema, Guy Walks into a Bar Productions",United States of America,2003.0,['United States of America'],United States of America,1,"['Comedy', 'Family', 'Fantasy']",Comedy,New Line Cinema
tt6139732,Aladdin,2019,7.0,210488,2281,128,PG,Adventure; Fantasy; ,"['Adventure', 'Fantasy']",Adventure,2,2019-05-24,420817,Aladdin,7.114,9441,Released,2019-05-22,1054304000,127,183000000,en,69.615,"Adventure, Fantasy, Romance, Family","Walt Disney Pictures, Rideback",United States of America,2019.0,['United States of America'],United States of America,1,"['Adventure', 'Fantasy', 'Romance', 'Family']",Adventure,Walt Disney Pictures
tt0485947,Mr. Nobody,2009,7.8,210310,391,141,R,Drama; Fantasy; Romance; ,"['Drama', 'Fantasy', 'Romance']",Drama,3,2013-09-26,31011,Mr. Nobody,7.832,5512,Released,2009-11-06,2331721,141,47000000,en,21.974,"Science Fiction, Drama, Romance, Fantasy","Pan Européenne Production, Virtual Films, Wild Bunch","Belgium, Canada, France, Germany",2009.0,"['Belgium', 'Canada', 'France', 'Germany']",Belgium,4,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']",Science Fiction,Pan Européenne Production
tt0332452,Troy,2004,7.2,476975,1789,163,R,Drama; History; ,"['Drama', 'History']",Drama,2,2004-05-14,652,Troy,7.146,9376,Released,2004-05-13,497409852,163,175000000,en,55.474,"Adventure, History, War, Action","Warner Bros. Pictures, Plan B Entertainment, Nimar Studios, Radiant Productions, Helena Productions, Latina Pictures","United States of America, Malta, United Kingdom",2004.0,"['United States of America', 'Malta', 'United Kingdom']",United States of America,3,"['Adventure', 'History', 'War', 'Action']",Adventure,Warner Bros. Pictures
tt0265086,Black Hawk Down,2001,7.7,356185,1153,144,R,Drama; History; War; ,"['Drama', 'History', 'War']",Drama,3,2002-01-18,855,Black Hawk Down,7.368,5208,Released,2001-12-28,172989651,145,92000000,en,36.7,"Action, History, War","Jerry Bruckheimer Films, Revolution Studios, Scott Free Productions","United Kingdom, United States of America",2001.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Action', 'History', 'War']",Action,Jerry Bruckheimer Films
tt0213149,Pearl Harbor,2001,6.2,305503,2022,183,PG-13,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2001-05-25,676,Pearl Harbor,6.932,5944,Released,2001-05-21,449220945,183,140000000,en,33.063,"War, History, Romance, Drama","Jerry Bruckheimer Films, Touchstone Pictures",United States of America,2001.0,['United States of America'],United States of America,1,"['War', 'History', 'Romance', 'Drama']",War,Jerry Bruckheimer Films
tt1707386,Les Misérables,2012,7.6,300852,968,158,PG-13,Drama; History; ,"['Drama', 'History']",Drama,2,2012-12-25,82695,Les Misérables,7.338,4978,Released,2012-12-18,441809770,158,61000000,en,26.344,"History, Drama","Universal Pictures, Working Title Films, Cameron Mackintosh Ltd., Relativity Media","United Kingdom, United States of America",2012.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['History', 'Drama']",History,Universal Pictures
tt3682448,Bridge of Spies,2015,7.6,278999,465,142,PG-13,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2015-10-16,296098,Bridge of Spies,7.222,6421,Released,2015-10-15,165478348,141,40000000,en,15.627,"Thriller, Drama","TSG Entertainment, Amblin Entertainment, Studio Babelsberg, Fox 2000 Pictures, Marc Platt Productions, Participant, Reliance Entertainment, DreamWorks Pictures","India, United States of America, Germany",2015.0,"['India', 'United States of America', 'Germany']",India,3,"['Thriller', 'Drama']",Thriller,TSG Entertainment
tt1790885,Zero Dark Thirty,2012,7.4,264555,709,157,R,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2013-01-11,97630,Zero Dark Thirty,6.981,4154,Released,2012-12-19,132820716,157,40000000,en,22.073,"Thriller, Drama, History","Columbia Pictures, Annapurna Pictures, First Light",United States of America,2012.0,['United States of America'],United States of America,1,"['Thriller', 'Drama', 'History']",Thriller,Columbia Pictures
tt0112384,Apollo 13,1995,7.6,260497,385,140,PG,Adventure; Drama; History; ,"['Adventure', 'Drama', 'History']",Adventure,3,1995-06-30,568,Apollo 13,7.443,4997,Released,1995-06-30,355237933,140,52000000,en,20.16,"Drama, History","Imagine Entertainment, Universal Pictures, TF1 International",United States of America,1995.0,['United States of America'],United States of America,1,"['Drama', 'History']",Drama,Imagine Entertainment
tt0187393,The Patriot,2000,7.2,249168,1189,165,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2000-06-28,2024,The Patriot,7.166,3554,Released,2000-06-28,215294342,165,110000000,en,35.559,"Drama, History, War, Action","Centropolis Entertainment, Mutual Film Company, Global Medien KG, Columbia Pictures, Sony Pictures","Germany, United States of America",2000.0,"['Germany', 'United States of America']",Germany,2,"['Drama', 'History', 'War', 'Action']",Drama,Centropolis Entertainment
tt0215750,Enemy at the Gates,2001,7.6,236660,706,131,R,Drama; History; War; ,"['Drama', 'History', 'War']",Drama,3,2001-03-16,853,Enemy at the Gates,7.405,3277,Released,2001-03-14,96976270,131,68000000,en,22.953,"Drama, War, History","Paramount, Mandalay Pictures, KC Medien, Reperage, DOS, MP Film Management, Little Bird, Lions Gate Films, Summit Entertainment","France, Germany, Ireland, United Kingdom, United States of America",2001.0,"['France', 'Germany', 'Ireland', 'United Kingdom', 'United States of America']",France,5,"['Drama', 'War', 'History']",Drama,Paramount
tt0478087,21,2008,6.8,224589,311,123,PG-13,Crime; Drama; History; ,"['Crime', 'Drama', 'History']",Crime,3,2008-03-28,8065,21,6.7,4317,Released,2008-03-27,159808370,123,35000000,en,25.256,"Drama, Crime","Columbia Pictures, Relativity Media",United States of America,2008.0,['United States of America'],United States of America,1,"['Drama', 'Crime']",Drama,Columbia Pictures
tt0985699,Valkyrie,2008,7.1,223620,468,121,PG-13,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2008-12-25,2253,Valkyrie,6.909,3384,Released,2008-12-25,200276000,121,75000000,en,19.493,"Drama, Thriller, War","United Artists, Bad Hat Harry Productions, Achte Babelsberg Film","Germany, United States of America",2008.0,"['Germany', 'United States of America']",Germany,2,"['Drama', 'Thriller', 'War']",Drama,United Artists
tt0138097,Shakespeare in Love,1998,7.1,209979,780,123,R,Comedy; Drama; History; ,"['Comedy', 'Drama', 'History']",Comedy,3,1999-01-08,1934,Shakespeare in Love,6.868,2823,Released,1998-12-11,289317794,123,25000000,en,18.679,"Romance, History, Comedy","Universal Pictures, Miramax, Bedford Falls Productions","United Kingdom, United States of America",1998.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Romance', 'History', 'Comedy']",Romance,Universal Pictures
tt0408306,Munich,2005,7.5,207019,856,164,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2006-01-06,612,Munich,7.141,2359,Released,2005-12-23,130982129,164,70000000,en,18.494,"Drama, Action, History, Thriller","Universal Pictures, Amblin Entertainment, Barry Mendel Productions, Alliance Atlantis, Peninsula Films, DreamWorks Pictures, The Kennedy/Marshall Company","Canada, France, United States of America",2005.0,"['Canada', 'France', 'United States of America']",Canada,3,"['Drama', 'Action', 'History', 'Thriller']",Drama,Universal Pictures
tt1649419,The Impossible,2012,7.6,190768,423,114,PG-13,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2013-01-04,80278,The Impossible,7.363,5880,Released,2012-09-09,198087212,113,45000000,en,21.538,"Adventure, Drama, Thriller","Summit Entertainment, Apaches Entertainment, Canal+ España, ICAA, IVAC, Mediaset España, La Trini, Generalitat Valenciana, Telecinco Cinema, VS Service, Lionsgate","Spain, United States of America",2012.0,"['Spain', 'United States of America']",Spain,2,"['Adventure', 'Drama', 'Thriller']",Adventure,Summit Entertainment
tt0299977,Hero,2002,7.9,171351,864,120,PG-13,Action; Adventure; History; ,"['Action', 'Adventure', 'History']",Action,3,2004-08-27,79,Hero,7.509,2032,Released,2002-07-22,177394432,99,31000000,zh,21.472,"Drama, Adventure, Action, History","Beijing New Picture Film Co. Ltd., China Film Co-Production Corporation, Miramax",China,2002.0,['China'],China,1,"['Drama', 'Adventure', 'Action', 'History']",Drama,Beijing New Picture Film Co. Ltd.
tt1860357,Deepwater Horizon,2016,7.1,145401,281,107,PG-13,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2016-09-30,296524,Deepwater Horizon,6.857,4219,Released,2016-09-28,121790373,107,110000000,en,26.709,"Drama, Action","Summit Entertainment, Participant, di Bonaventura Pictures, Closest to the Hole Productions, Leverage, TIK Films, Lionsgate","Hong Kong, United States of America",2016.0,"['Hong Kong', 'United States of America']",Hong Kong,2,"['Drama', 'Action']",Drama,Summit Entertainment
tt0072684,Barry Lyndon,1975,8.1,143733,457,185,PG,Adventure; Drama; History; ,"['Adventure', 'Drama', 'History']",Adventure,3,1975-12-18,3175,Barry Lyndon,8.007,2537,Released,1975-12-18,198992,185,11000000,en,19.26,"Drama, Romance, War","Hawk Films, Peregrine, Warner Bros. Pictures","United Kingdom, United States of America",1975.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Drama', 'Romance', 'War']",Drama,Hawk Films
tt0102138,JFK,1991,8.0,137425,485,189,R,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,1991-12-20,820,JFK,7.603,1866,Released,1991-12-20,205405498,189,40000000,en,22.918,"Drama, Thriller, History","Ixtlan Productions, Warner Bros. Pictures, Canal+, Regency Enterprises, Alcor Films, Camelot Pictures","France, United States of America",1991.0,"['France', 'United States of America']",France,2,"['Drama', 'Thriller', 'History']",Drama,Ixtlan Productions
tt0159365,Cold Mountain,2003,7.2,137401,696,154,R,Adventure; Drama; History; ,"['Adventure', 'Drama', 'History']",Adventure,3,2003-12-25,2289,Cold Mountain,6.917,1606,Released,2003-12-24,173013509,154,79000000,en,22.448,"Drama, War, History, Adventure, Romance","Miramax, Mirage Enterprises, Bona Fide Productions, Castel Film, Cattleya","United States of America, United Kingdom, Romania, Italy",2003.0,"['United States of America', 'United Kingdom', 'Romania', 'Italy']",United States of America,4,"['Drama', 'War', 'History', 'Adventure', 'Romance']",Drama,Miramax
tt1034303,Defiance,2008,7.2,135323,265,137,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2009-01-16,13813,Defiance,6.831,1594,Released,2008-12-31,51155219,137,32000000,en,56.439,"Action, Drama, History, War","Paramount Vantage, Grosvenor Park Productions, Bedford Falls Company, The, Defiance Productions, Pistachio Pictures",United States of America,2008.0,['United States of America'],United States of America,1,"['Action', 'Drama', 'History', 'War']",Action,Paramount Vantage
tt0277434,We Were Soldiers,2002,7.2,127187,770,138,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2002-03-01,10590,We Were Soldiers,7.129,1851,Released,2002-03-01,114660784,138,75000000,en,22.279,"Action, History, War","Wheelhouse Entertainment, Icon Entertainment International, Motion Picture Production GmbH & Co. Erste KG","Germany, United States of America",2002.0,"['Germany', 'United States of America']",Germany,2,"['Action', 'History', 'War']",Action,Wheelhouse Entertainment
tt2177771,The Monuments Men,2014,6.1,122173,443,118,PG-13,Comedy; Drama; History; ,"['Comedy', 'Drama', 'History']",Comedy,3,2014-02-07,152760,The Monuments Men,6.037,3324,Released,2014-01-24,154984035,118,70000000,en,25.23,"War, Drama, History, Action","20th Century Fox, Columbia Pictures, Fox 2000 Pictures, Smoke House Pictures, Obelisk Productions, Studio Babelsberg","Germany, United States of America",2014.0,"['Germany', 'United States of America']",Germany,2,"['War', 'Drama', 'History', 'Action']",War,20th Century Fox
tt0097441,Glory,1989,7.8,117966,444,122,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1990-02-16,9665,Glory,7.496,1437,Released,1989-12-15,26828365,122,18000000,en,19.474,"Drama, History, War","Freddie Fields Productions, TriStar Pictures",United States of America,1989.0,['United States of America'],United States of America,1,"['Drama', 'History', 'War']",Drama,Freddie Fields Productions
tt0120657,The 13th Warrior,1999,6.6,114167,581,102,R,Action; Adventure; History; ,"['Action', 'Adventure', 'History']",Action,3,1999-08-27,1911,The 13th Warrior,6.657,1657,Released,1999-08-13,61698899,102,160000000,en,24.27,"Adventure, History, Action",Touchstone Pictures,United States of America,1999.0,['United States of America'],United States of America,1,"['Adventure', 'History', 'Action']",Adventure,Touchstone Pictures
tt0092965,Empire of the Sun,1987,7.7,112275,342,153,PG,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,1987-12-25,10110,Empire of the Sun,7.513,1740,Released,1987-12-09,66700000,153,35000000,en,14.322,"Drama, History, War","Amblin Entertainment, Warner Bros. Pictures","China, Spain, United Kingdom, United States of America",1987.0,"['China', 'Spain', 'United Kingdom', 'United States of America']",China,4,"['Drama', 'History', 'War']",Drama,Amblin Entertainment
tt0405508,Rang De Basanti,2006,8.2,107678,361,167,Not Rated,Comedy; Drama; History; ,"['Comedy', 'Drama', 'History']",Comedy,3,2006-01-26,7913,Rang De Basanti,7.127,395,Released,2006-01-26,11502151,157,2200000,hi,16.035,"Comedy, Drama, History","UTV Motion Pictures, Rakeysh Omprakash Mehra Pictures",India,2006.0,['India'],India,1,"['Comedy', 'Drama', 'History']",Comedy,UTV Motion Pictures
tt1023114,The Way Back,2010,7.3,107455,202,133,PG-13,Adventure; Drama; History; ,"['Adventure', 'Drama', 'History']",Adventure,3,2011-01-21,49009,The Way Back,6.969,1402,Released,2010-11-22,24172201,133,30000000,en,14.803,"Drama, Adventure, History","Kontsept Film Company, Imagenation Abu Dhabi FZ, Exclusive Films, Monolith Films, On the Road, Point Blank Productions, National Geographic","United Arab Emirates, United States of America",2010.0,"['United Arab Emirates', 'United States of America']",United Arab Emirates,2,"['Drama', 'Adventure', 'History']",Drama,Kontsept Film Company
tt0445922,Across the Universe,2007,7.3,104638,549,133,PG-13,Drama; Fantasy; History; ,"['Drama', 'Fantasy', 'History']",Drama,3,2007-10-12,4688,Across the Universe,7.132,1246,Released,2007-09-14,29625761,133,45000000,en,18.019,"Drama, Romance, Fantasy","Revolution Studios, Team Todd, Gross Entertainment, Sound Films",United States of America,2007.0,['United States of America'],United States of America,1,"['Drama', 'Romance', 'Fantasy']",Drama,Revolution Studios
tt0436697,The Queen,2006,7.3,101904,456,103,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2006-11-17,1165,The Queen,6.94,1191,Released,2006-09-15,123384128,103,15000000,en,13.322,"Drama, History","Granada Productions, Pathé Renn Productions, BIM Distribuzione","France, Italy, United Kingdom",2006.0,"['France', 'Italy', 'United Kingdom']",France,3,"['Drama', 'History']",Drama,Granada Productions
tt0467200,The Other Boleyn Girl,2008,6.7,101416,272,115,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2008-02-29,12184,The Other Boleyn Girl,6.7,1892,Released,2008-02-28,78269970,115,35000000,en,20.492,"Drama, Romance, History","Scott Rudin Productions, Columbia Pictures, Focus Features, BBC Film, Relativity Media, Ruby Films, Universal Pictures","United Kingdom, United States of America",2008.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Drama', 'Romance', 'History']",Drama,Scott Rudin Productions
tt0870111,Frost_Nixon,2008,7.7,100750,265,122,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2009-01-23,11499,Frost/Nixon,7.307,1066,Released,2008-10-15,18593156,122,25000000,en,12.026,"Drama, History","Universal Pictures, Imagine Entertainment, Working Title Films, StudioCanal, Relativity Media","France, United Kingdom, United States of America",2008.0,"['France', 'United Kingdom', 'United States of America']",France,3,"['Drama', 'History']",Drama,Universal Pictures
tt0074119,All the President's Men,1976,8.0,98972,243,138,PG,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1976-04-09,891,All the President's Men,7.664,1623,Released,1976-04-09,70600000,138,8500000,en,18.079,"Drama, History, Mystery, Thriller",Wildwood Enterprises,United States of America,1976.0,['United States of America'],United States of America,1,"['Drama', 'History', 'Mystery', 'Thriller']",Drama,Wildwood Enterprises
tt0422720,Marie Antoinette,2006,6.4,97923,666,123,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2006-10-20,1887,Marie Antoinette,6.666,2473,Released,2006-05-24,60917189,123,40000000,en,23.092,"Drama, History","Columbia Pictures, American Zoetrope, Pricel, TFC, Commission du Film France, Commission du Film Île-de-France","France, Japan, United States of America",2006.0,"['France', 'Japan', 'United States of America']",France,3,"['Drama', 'History']",Drama,Columbia Pictures
tt0343737,The Good Shepherd,2006,6.7,96881,509,167,R,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2006-12-22,1247,The Good Shepherd,6.344,1043,Released,2006-12-11,100266865,167,85000000,en,21.986,"Drama, Thriller, History","Morgan Creek, Universal Pictures, American Zoetrope, Tribeca Productions, StudioCanal","France, United States of America",2006.0,"['France', 'United States of America']",France,2,"['Drama', 'Thriller', 'History']",Drama,Morgan Creek
tt0475276,United 93,2006,7.5,96591,862,111,R,Drama; History; Sci-Fi; ,"['Drama', 'History', 'Sci-Fi']",Drama,3,2006-04-28,9829,United 93,7.133,1349,Released,2006-04-28,76286096,111,15000000,en,18.753,"Drama, History, Crime, Thriller, Action","Sidney Kimmel Entertainment, Working Title Films, StudioCanal","France, United Kingdom, United States of America",2006.0,"['France', 'United Kingdom', 'United States of America']",France,3,"['Drama', 'History', 'Crime', 'Thriller', 'Action']",Drama,Sidney Kimmel Entertainment
tt0490215,Silence,2016,7.2,96094,431,161,R,Drama; History; ,"['Drama', 'History']",Drama,2,2017-01-13,68730,Silence,7.119,2822,Released,2016-12-22,23737523,161,46000000,en,28.9,"Drama, History","Waypoint Entertainment, Cappa Defina Productions, CatchPlay, Fábrica de Cine, SharpSword Films, Sikelia Productions, EFO Films","Mexico, Taiwan, United States of America",2016.0,"['Mexico', 'Taiwan', 'United States of America']",Mexico,3,"['Drama', 'History']",Drama,Waypoint Entertainment
tt0433383,"Good Night, and Good Luck.",2005,7.4,92714,542,93,PG,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2005-11-04,3291,"Good Night, and Good Luck.",7.082,883,Released,2005-09-16,54600000,92,7000000,en,14.365,"Drama, History","Warner Independent Pictures (WIP), 2929 Productions, Redbus Pictures, TFC, Participant, Section Eight, Davis Films, Metropolitan Talent Agency","United States of America, France, Japan, United Kingdom",2005.0,"['United States of America', 'France', 'Japan', 'United Kingdom']",United States of America,4,"['Drama', 'History']",Drama,Warner Independent Pictures (WIP)
tt0093389,The Last Emperor,1987,7.7,91046,170,163,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1988-04-15,746,The Last Emperor,7.624,1495,Released,1987-10-04,43984230,163,23000000,en,19.387,"Drama, History","Hemdale Film Corporation, Soprofilms, TAO Film, Yanco, Columbia Pictures, Recorded Picture Company","China, France, Italy, United Kingdom",1987.0,"['China', 'France', 'Italy', 'United Kingdom']",China,4,"['Drama', 'History']",Drama,Hemdale Film Corporation
tt0127536,Elizabeth,1998,7.4,90737,431,124,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1999-02-19,4518,Elizabeth,7.174,1276,Released,1998-09-13,82150642,124,30000000,en,12.854,"Drama, History","PolyGram Filmed Entertainment, Working Title Films, Channel Four Films","United Kingdom, United States of America",1998.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Drama', 'History']",Drama,PolyGram Filmed Entertainment
tt0095647,Mississippi Burning,1988,7.8,84598,209,128,R,Crime; Drama; History; ,"['Crime', 'Drama', 'History']",Crime,3,1989-01-27,1632,Mississippi Burning,7.672,1470,Released,1988-12-08,34604000,128,15000000,en,22.077,"Drama, Crime",Orion Pictures,United States of America,1988.0,['United States of America'],United States of America,1,"['Drama', 'Crime']",Drama,Orion Pictures
tt1020072,Selma,2014,7.5,83285,264,128,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2015-01-09,273895,Selma,7.402,2084,Released,2014-12-25,66787908,127,20000000,en,10.925,"History, Drama","Plan B Entertainment, Harpo Films, Celador Films, Pathé, Cloud Eight Films","United Kingdom, United States of America",2014.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['History', 'Drama']",History,Plan B Entertainment
tt0104797,Malcolm X,1992,7.7,82521,183,202,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1992-11-18,1883,Malcolm X,7.54,1489,Released,1992-11-18,48169908,202,34000000,en,18.458,"Drama, History","40 Acres and a Mule Filmworks, JVC, Warner Bros. Pictures",United States of America,1992.0,['United States of America'],United States of America,1,"['Drama', 'History']",Drama,40 Acres and a Mule Filmworks
tt0402399,The New World,2005,6.7,81466,721,135,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2006-01-20,11400,The New World,6.5,1043,Released,2005-12-25,30536013,151,30000000,en,15.528,"Drama, History, Romance","The Virginia Company LLC, New Line Cinema, Sunflower Productions, Sarah Green Film, First Foot Films",United States of America,2005.0,['United States of America'],United States of America,1,"['Drama', 'History', 'Romance']",Drama,The Virginia Company LLC
tt4686844,The Death of Stalin,2017,7.2,80253,327,107,R,Comedy; Drama; History; ,"['Comedy', 'Drama', 'History']",Comedy,3,2018-03-09,402897,The Death of Stalin,7.011,1664,Released,2017-10-20,24640027,107,13000000,en,13.714,"Comedy, Drama, History","Title Media, Main Journey, Free Range Films, Quad Productions, Gaumont, France 3 Cinéma, La Compagnie Cinématographique, Panache Productions, Canal+, Ciné+, France Télévisions, AFPI","Belgium, France, United Kingdom",2017.0,"['Belgium', 'France', 'United Kingdom']",Belgium,3,"['Comedy', 'Drama', 'History']",Comedy,Title Media
tt1020558,Centurion,2010,6.4,76569,234,97,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2010-07-30,23759,Centurion,6.193,1280,Released,2010-02-15,6890432,97,12000000,en,20.007,"Adventure, Action, Drama","UK Film Council, Celador Films, CinéCinéma, Warner Bros. Pictures, Canal+, Pathé","France, United Kingdom",2010.0,"['France', 'United Kingdom']",France,2,"['Adventure', 'Action', 'Drama']",Adventure,UK Film Council
tt0864761,The Duchess,2008,6.9,76558,157,110,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2008-10-10,12783,The Duchess,6.993,1577,Released,2008-09-05,43306325,110,17759769,en,17.296,"Drama, History, Romance","BBC Film, Paramount Vantage, Qwerty Films, Magnolia Mae Films, BIM Distribuzione, Pathé, Paramount, Renn Productions, MEDIA Programme of the European Union, BIM Productions","Belgium, France, Italy, United Kingdom, United States of America",2008.0,"['Belgium', 'France', 'Italy', 'United Kingdom', 'United States of America']",Belgium,5,"['Drama', 'History', 'Romance']",Drama,BBC Film
tt0469641,World Trade Center,2006,5.9,76405,580,129,PG-13,Drama; Fantasy; History; ,"['Drama', 'Fantasy', 'History']",Drama,3,2006-08-09,1852,World Trade Center,6.1,1533,Released,2006-08-09,163247198,129,65000000,en,17.963,"Drama, History, Thriller","Paramount, Double Feature Films, Intermedia Films, Kernos Filmproduktionsgesellschaft & Company, Ixtlan, Saturn Films",United States of America,2006.0,['United States of America'],United States of America,1,"['Drama', 'History', 'Thriller']",Drama,Paramount
tt7984766,The King,2019,7.2,76205,684,140,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2019-11-01,504949,The King,7.16,2922,Released,2019-10-11,0,140,0,en,15.088,"Drama, History, War","Plan B Entertainment, Porchlight Films, Blue-Tongue Films, Yoki","Australia, United States of America",2019.0,"['Australia', 'United States of America']",Australia,2,"['Drama', 'History', 'War']",Drama,Plan B Entertainment
tt1212428,The Lost City of Z,2016,6.6,75131,251,141,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2017-04-21,314095,The Lost City of Z,6.4,2631,Released,2017-03-15,8574339,141,30000000,en,19.31,"Adventure, Drama, History","Northern Ireland Screen, Plan B Entertainment, Sierra/Affinity, MICA Entertainment, MadRiver Pictures, Keep Your Head Productions","United Kingdom, United States of America",2017.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Adventure', 'Drama', 'History']",Adventure,Northern Ireland Screen
tt1619029,Jackie,2016,6.7,70888,320,100,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2016-12-02,376866,Jackie,6.443,2194,Released,2016-12-02,13960394,100,9000000,en,13.102,Drama,"Fox Searchlight Pictures, Why Not Productions, Wild Bunch, Protozoa Pictures, Bliss Media, Endemol Shine North America, Fabula, LD Entertainment","Chile, France, United States of America",2016.0,"['Chile', 'France', 'United States of America']",Chile,3,['Drama'],Drama,Fox Searchlight Pictures
tt3007512,The Water Diviner,2014,7.0,69915,223,111,R,Drama; History; War; ,"['Drama', 'History', 'War']",Drama,3,2015-04-17,256917,The Water Diviner,6.8,1143,Released,2014-12-25,15520023,112,22500000,en,12.358,"War, Drama","Fear of God Films, Hopscotch Features","Australia, United States of America",2014.0,"['Australia', 'United States of America']",Australia,2,"['War', 'Drama']",War,Fear of God Films
tt0118607,Amistad,1997,7.3,69328,240,155,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1997-12-25,11831,Amistad,7.006,1184,Released,1997-12-10,44229441,155,36000000,en,3.102,"Drama, History, Mystery",DreamWorks Pictures,United States of America,1997.0,['United States of America'],United States of America,1,"['Drama', 'History', 'Mystery']",Drama,DreamWorks Pictures
tt1149362,The White Ribbon,2009,7.8,66893,212,144,R,Drama; History; Mystery; ,"['Drama', 'History', 'Mystery']",Drama,3,2010-03-05,37903,The White Ribbon,7.5,931,Released,2009-09-24,11652157,144,21555450,de,18.038,"Drama, Mystery","Lucky Red, wega film vienna, Les Films du Losange, X Filme Creative Pool","Austria, Canada, France, Germany, Italy",2009.0,"['Austria', 'Canada', 'France', 'Germany', 'Italy']",Austria,5,"['Drama', 'Mystery']",Drama,Lucky Red
