imdb_id,title,year,imdb_rating,num_raters,num_reviews,runtime_min,mpaa,genres,genres_list,primary_genre,num_genres,release_date_parsed
tt1024648,Argo,2012,7.7,560352,789,120,R,Biography; Drama; Thriller; ,"['Biography', 'Drama', 'Thriller']",Biography,3,2012-10-12
tt0454921,The Pursuit of Happyness,2006,8.0,433708,769,117,PG-13,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2006-12-15
tt1727824,Bohemian Rhapsody,2018,8.0,428335,3356,134,PG-13,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2018-11-02
tt0790636,Dallas Buyers Club,2013,8.0,427034,408,117,R,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2013-11-22
tt2179136,American Sniper,2014,7.3,426309,1036,133,R,Action; Biography; Drama; ,"['Action', 'Biography', 'Drama']",Action,3,2015-01-16
tt1979320,Rush,2013,8.1,419377,564,123,R,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2013-09-27
tt2119532,Hacksaw Ridge,2016,8.1,412911,893,139,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2016-11-04
tt1535109,Captain Phillips,2013,7.8,409137,623,134,PG-13,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2013-10-11
tt1895587,Spotlight,2015,8.1,401931,601,129,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2015-11-20
tt2980516,The Theory of Everything,2014,7.7,387358,500,123,PG-13,Biography; Drama; Romance; ,"['Biography', 'Drama', 'Romance']",Biography,3,2014-11-26
tt0765429,American Gangster,2007,7.8,381835,495,157,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2007-11-02
tt0086879,Amadeus,1984,8.3,358503,634,160,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1984-09-19
tt1210166,Moneyball,2011,7.6,350546,409,133,PG-13,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2011-09-23
tt1596363,The Big Short,2015,7.8,344612,535,130,R,Biography; Comedy; Drama; ,"['Biography', 'Comedy', 'Drama']",Biography,3,2015-12-23
tt1542344,127 Hours,2010,7.6,340395,481,94,R,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2011-01-28
tt6966692,Green Book,2018,8.2,332263,1453,130,PG-13,Biography; Comedy; Drama; ,"['Biography', 'Comedy', 'Drama']",Biography,3,2018-11-16
tt0964517,The Fighter,2010,7.8,332120,443,116,R,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2010-12-17
tt0395169,Hotel Rwanda,2004,8.1,327493,669,121,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2005-02-04
tt0338751,The Aviator,2004,7.5,325104,838,170,PG-13,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2004-12-25
tt0363163,Downfall,2004,8.2,322655,633,156,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2005-04-08
tt0081398,Raging Bull,1980,8.2,311225,583,129,R,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,1980-12-19
tt1302006,The Irishman,2019,7.9,297140,2676,209,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2019-11-27
tt0878804,The Blind Side,2009,7.6,283748,507,129,PG-13,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2009-11-20
tt1152836,Public Enemies,2009,7.0,275842,639,140,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2009-07-01
tt0119008,Donnie Brasco,1997,7.7,269135,283,127,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,1997-02-28
tt1091191,Lone Survivor,2013,7.5,260009,491,121,R,Action; Biography; Drama; ,"['Action', 'Biography', 'Drama']",Action,3,2014-01-10
tt0443272,Lincoln,2012,7.3,239112,794,150,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2012-11-16
tt0221027,Blow,2001,7.6,235138,454,124,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2001-04-06
tt0824747,Changeling,2008,7.7,232041,432,141,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2008-10-31
tt1950186,Ford v Ferrari,2019,8.1,232004,1265,152,PG-13,Action; Biography; Drama; ,"['Action', 'Biography', 'Drama']",Action,3,2019-11-15
tt0072890,Dog Day Afternoon,1975,8.0,229265,321,125,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,1975-12-25
tt0358273,Walk the Line,2005,7.8,227982,897,136,PG-13,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2005-11-18
tt3263904,Sully,2016,7.4,226801,477,96,PG-13,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2016-09-09
tt1485796,The Greatest Showman,2017,7.6,222573,1796,105,PG,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2017-12-20
tt0083987,Gandhi,1982,8.0,214287,298,191,PG,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1983-02-25
tt0080678,The Elephant Man,1980,8.1,212720,416,124,PG,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,1980-10-10
tt1220719,Ip Man,2008,8.0,206556,210,106,R,Action; Biography; Drama; ,"['Action', 'Biography', 'Drama']",Action,3,2008-12-12
tt3741834,Lion,2016,8.0,204274,546,118,PG-13,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2017-01-06
tt7349662,BlacKkKlansman,2018,7.5,199225,841,135,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2018-08-10
tt0308644,Finding Neverland,2004,7.7,195635,656,106,PG,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2004-12-17
tt0210945,Remember the Titans,2000,7.8,193009,452,113,PG,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2000-09-29
tt2719848,Everest,2015,7.1,191623,335,121,PG-13,Action; Adventure; Biography; ,"['Action', 'Adventure', 'Biography']",Action,3,2015-09-25
tt4846340,Hidden Figures,2016,7.8,191159,500,127,PG,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2017-01-06
tt1398426,Straight Outta Compton,2015,7.9,174973,385,147,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2015-08-14
tt0352248,Cinderella Man,2005,8.0,172730,595,144,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2005-06-03
tt0418763,Jarhead,2005,7.0,172053,695,125,R,Action; Biography; Drama; ,"['Action', 'Biography', 'Drama']",Action,3,2005-11-04
tt0455590,The Last King of Scotland,2006,7.7,172012,371,123,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2007-01-19
tt5580036,"I, Tonya",2017,7.5,170713,472,119,R,Biography; Comedy; Drama; ,"['Biography', 'Comedy', 'Drama']",Biography,3,2018-01-19
tt2005151,War Dogs,2016,7.1,170314,215,114,R,Biography; Comedy; Crime; ,"['Biography', 'Comedy', 'Crime']",Biography,3,2016-08-19
tt0195685,Erin Brockovich,2000,7.3,169430,525,131,R,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2000-03-17
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,7.5,164772,466,160,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2007-10-19
tt1355683,Black Mass,2015,6.9,163703,335,123,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2015-09-18
tt4555426,Darkest Hour,2017,7.4,163237,629,125,PG-13,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2017-12-22
tt0109707,Ed Wood,1994,7.8,162359,460,127,R,Biography; Comedy; Drama; ,"['Biography', 'Comedy', 'Drama']",Biography,3,1994-10-07
tt1013753,Milk,2008,7.5,161721,310,128,R,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2009-01-30
tt5083738,The Favourite,2018,7.5,160787,1196,119,R,Biography; Comedy; Drama; ,"['Biography', 'Comedy', 'Drama']",Biography,3,2018-12-21
tt0346491,Alexander,2004,5.6,159847,1430,175,R,Action; Biography; Drama; ,"['Action', 'Biography', 'Drama']",Action,3,2004-11-24
tt0172493,"Girl, Interrupted",1999,7.3,159130,418,127,R,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2000-01-14
tt0810819,The Danish Girl,2015,7.1,158324,289,119,R,Biography; Drama; Romance; ,"['Biography', 'Drama', 'Romance']",Biography,3,2016-01-22
tt0140352,The Insider,1999,7.8,156188,546,157,R,Biography; Drama; Thriller; ,"['Biography', 'Drama', 'Thriller']",Biography,3,1999-11-05
tt1213641,First Man,2018,7.3,155735,1305,141,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2018-10-12
tt3569230,Legend,2015,6.9,152203,266,132,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2015-11-20
tt3532216,American Made,2017,7.2,151699,332,115,R,Action; Biography; Comedy; ,"['Action', 'Biography', 'Comedy']",Action,3,2017-09-29
tt0107207,In the Name of the Father,1993,8.1,151362,184,133,R,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,1994-02-25
tt2080374,Steve Jobs,2015,7.2,149109,409,122,R,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2015-10-23
tt2140373,Saving Mr. Banks,2013,7.5,148154,354,125,PG-13,Biography; Comedy; Drama; ,"['Biography', 'Comedy', 'Drama']",Biography,3,2013-12-20
tt1057500,Invictus,2009,7.3,146805,277,134,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2009-12-11
tt5074352,Dangal,2016,8.4,144657,385,161,Not Rated,Action; Biography; Drama; ,"['Action', 'Biography', 'Drama']",Action,3,2016-12-21
tt1809398,Unbroken,2014,7.2,141388,429,137,PG-13,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2014-12-25
tt0350258,Ray,2004,7.7,135305,460,152,PG-13,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2004-10-29
tt0340855,Monster,2003,7.3,131859,568,109,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2004-01-30
tt1100089,Foxcatcher,2014,7.0,131687,335,134,R,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2015-01-16
tt3521126,The Disaster Artist,2017,7.4,131444,395,104,R,Biography; Comedy; Drama; ,"['Biography', 'Comedy', 'Drama']",Biography,3,2017-12-08
tt4209788,Molly's Game,2017,7.4,130955,356,140,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2018-01-05
tt3774114,Snowden,2016,7.3,130626,240,134,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2016-09-16
tt2446980,Joy,2015,6.6,124767,328,124,PG-13,Biography; Drama; ,"['Biography', 'Drama']",Biography,2,2015-12-25
tt0120102,Seven Years in Tibet,1997,7.1,123376,147,136,PG-13,Adventure; Biography; Drama; ,"['Adventure', 'Biography', 'Drama']",Adventure,3,1997-10-10
tt0093105,"Good Morning, Vietnam",1987,7.3,122643,155,121,R,Biography; Comedy; Drama; ,"['Biography', 'Comedy', 'Drama']",Biography,3,1988-01-15
tt0379725,Capote,2005,7.3,122624,448,114,R,Biography; Crime; Drama; ,"['Biography', 'Crime', 'Drama']",Biography,3,2006-02-03
tt0393162,Coach Carter,2005,7.3,122245,237,136,PG-13,Biography; Drama; Sport; ,"['Biography', 'Drama', 'Sport']",Biography,3,2005-01-14
tt0108358,Tombstone,1993,7.8,122041,502,130,R,Action; Biography; Drama; ,"['Action', 'Biography', 'Drama']",Action,3,1993-12-25
tt0125664,Man on the Moon,1999,7.4,121652,572,118,R,Biography; Comedy; Drama; ,"['Biography', 'Comedy', 'Drama']",Biography,3,1999-12-22
tt2066051,Rocketman,2019,7.3,120434,944,121,R,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2019-05-31
tt0120382,The Truman Show,1998,8.1,901368,1152,103,PG,Comedy; ,['Comedy'],Comedy,1,1998-06-05
tt0208092,Snatch,2000,8.3,761777,837,102,R,Comedy; ,['Comedy'],Comedy,1,2001-01-19
tt0118715,The Big Lebowski,1998,8.1,706193,1225,117,R,Comedy; ,['Comedy'],Comedy,1,1998-03-06
tt1119646,The Hangover,2009,7.7,702442,718,100,R,Comedy; ,['Comedy'],Comedy,1,2009-06-05
tt0211915,Amélie,2001,8.3,686825,1481,122,R,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2002-02-08
tt1045658,Silver Linings Playbook,2012,7.7,648078,836,122,R,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2012-12-25
tt0118799,Life Is Beautiful,1997,8.6,600633,1318,116,PG-13,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,1999-02-12
tt0107048,Groundhog Day,1993,8.0,566305,769,101,PG,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,1993-02-12
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,7.7,561924,1379,119,R,Comedy; ,['Comedy'],Comedy,1,2014-11-14
tt1637725,Ted,2012,6.9,559723,658,106,R,Comedy; ,['Comedy'],Comedy,1,2012-06-29
tt0829482,Superbad,2007,7.6,508483,655,113,R,Comedy; ,['Comedy'],Comedy,1,2007-08-17
tt1156398,Zombieland,2009,7.6,507445,712,88,R,Comedy; ,['Comedy'],Comedy,1,2009-10-02
tt0365748,Shaun of the Dead,2004,7.9,499316,971,99,R,Comedy; ,['Comedy'],Comedy,1,2004-09-24
tt0071853,Monty Python and the Holy Grail,1975,8.2,488567,774,91,PG,Comedy; ,['Comedy'],Comedy,1,1979-12-06
tt7131622,Once Upon a Time... in Hollywood,2019,7.7,488535,5064,161,R,Comedy; ,['Comedy'],Comedy,1,2019-07-26
tt3783958,La La Land,2016,8.0,483017,1774,128,PG-13,Comedy; ,['Comedy'],Comedy,1,2016-12-25
tt0467406,Juno,2007,7.4,481757,925,96,PG-13,Comedy; ,['Comedy'],Comedy,1,2007-12-25
tt0144084,American Psycho,2000,7.6,468059,1258,101,R,Comedy; ,['Comedy'],Comedy,1,2000-04-14
tt0096874,Back to the Future Part II,1989,7.8,462540,414,108,PG,Comedy; ,['Comedy'],Comedy,1,1989-11-22
tt1022603,500 Days of Summer,2009,7.7,461834,601,95,PG-13,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2009-08-07
tt1570728,"Crazy, Stupid, Love",2011,7.4,460023,370,118,PG-13,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2011-07-29
tt5463162,Deadpool 2,2018,7.7,455361,1310,119,R,Comedy; ,['Comedy'],Comedy,1,2018-05-18
tt1411697,The Hangover Part II,2011,6.4,453967,421,102,R,Comedy; ,['Comedy'],Comedy,1,2011-05-26
tt0425112,Hot Fuzz,2007,7.8,450327,811,121,R,Comedy; ,['Comedy'],Comedy,1,2007-04-20
tt0099785,Home Alone,1990,7.6,448866,422,103,PG,Comedy; ,['Comedy'],Comedy,1,1990-11-16
tt6751668,Parasite,2019,8.6,443010,2601,132,R,Comedy; ,['Comedy'],Comedy,1,2019-11-08
tt0356910,Mr. & Mrs. Smith,2005,6.5,439831,829,120,PG-13,Comedy; ,['Comedy'],Comedy,1,2005-06-10
tt0449059,Little Miss Sunshine,2006,7.8,429216,950,101,R,Comedy; ,['Comedy'],Comedy,1,2006-08-18
tt1499658,Horrible Bosses,2011,6.9,413945,439,98,R,Comedy; ,['Comedy'],Comedy,1,2011-07-08
tt0314331,Love Actually,2003,7.6,413896,1136,135,R,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2003-11-14
tt0367594,Charlie and the Chocolate Factory,2005,6.6,413780,1436,115,PG,Comedy; ,['Comedy'],Comedy,1,2005-07-15
tt0097165,Dead Poets Society,1989,8.1,407018,626,128,PG,Comedy; ,['Comedy'],Comedy,1,1989-06-09
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,8.2,404557,1169,115,R,Comedy; ,['Comedy'],Comedy,1,2017-12-01
tt0335266,Lost in Translation,2003,7.7,399082,1974,102,R,Comedy; ,['Comedy'],Comedy,1,2003-10-03
tt0362227,The Terminal,2004,7.4,393039,702,128,PG-13,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2004-06-18
tt1723121,We're the Millers,2013,7.0,392433,381,110,R,Comedy; ,['Comedy'],Comedy,1,2013-08-07
tt0099088,Back to the Future Part III,1990,7.4,389841,335,118,PG,Comedy; ,['Comedy'],Comedy,1,1990-05-25
tt0405422,The 40-Year-Old Virgin,2005,7.1,384072,587,116,R,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2005-08-19
tt0780536,In Bruges,2008,7.9,381466,628,107,R,Comedy; ,['Comedy'],Comedy,1,2008-02-29
tt1605783,Midnight in Paris,2011,7.7,376680,609,94,PG-13,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2011-06-10
tt1245492,This Is the End,2013,6.6,376448,760,107,R,Comedy; ,['Comedy'],Comedy,1,2013-06-12
tt0942385,Tropic Thunder,2008,7.0,369967,630,107,R,Comedy; ,['Comedy'],Comedy,1,2008-08-13
tt0163651,American Pie,1999,7.0,368148,807,95,R,Comedy; ,['Comedy'],Comedy,1,1999-07-09
tt0446029,Scott Pilgrim vs. the World,2010,7.5,364286,663,112,PG-13,Comedy; ,['Comedy'],Comedy,1,2010-08-13
tt0315327,Bruce Almighty,2003,6.8,363633,640,101,PG-13,Comedy; ,['Comedy'],Comedy,1,2003-05-23
tt0458352,The Devil Wears Prada,2006,6.9,359709,705,109,PG-13,Comedy; ,['Comedy'],Comedy,1,2006-06-30
tt0079470,Monty Python's Life of Brian,1979,8.1,356682,392,94,R,Comedy; ,['Comedy'],Comedy,1,1979-08-17
tt1282140,Easy A,2010,7.0,348230,339,92,PG-13,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2010-09-17
tt0109686,Dumb and Dumber,1994,7.3,345454,473,107,PG-13,Comedy; ,['Comedy'],Comedy,1,1994-12-16
tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,7.3,345007,1247,84,R,Comedy; ,['Comedy'],Comedy,1,2006-11-03
tt0087332,Ghostbusters,1984,7.8,344766,555,105,PG,Comedy; ,['Comedy'],Comedy,1,1984-06-08
tt0088847,The Breakfast Club,1985,7.9,344566,871,97,R,Comedy; ,['Comedy'],Comedy,1,1985-02-15
tt0478311,Knocked Up,2007,6.9,343791,584,129,R,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2007-06-01
tt8946378,Knives Out,2019,7.9,342300,2175,130,PG-13,Comedy; ,['Comedy'],Comedy,1,2019-11-27
tt2294449,22 Jump Street,2014,7.0,337286,355,112,R,Comedy; ,['Comedy'],Comedy,1,2014-06-13
tt0110475,The Mask,1994,6.9,335546,278,101,PG-13,Comedy; ,['Comedy'],Comedy,1,1994-07-29
tt0120912,Men in Black II,2002,6.2,335021,647,88,PG-13,Comedy; ,['Comedy'],Comedy,1,2002-07-03
tt1632708,Friends with Benefits,2011,6.5,332366,238,109,R,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2011-07-22
tt1187043,3 Idiots,2009,8.4,328127,622,170,PG-13,Comedy; ,['Comedy'],Comedy,1,2009-12-25
tt1068680,Yes Man,2008,6.8,327950,302,104,PG-13,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2008-12-19
tt1409024,Men in Black 3,2012,6.8,327676,388,106,PG-13,Comedy; ,['Comedy'],Comedy,1,2012-05-25
tt0396269,Wedding Crashers,2005,6.9,326314,667,119,R,Comedy; Romance; ,"['Comedy', 'Romance']",Comedy,2,2005-07-15
tt0357413,Anchorman: The Legend of Ron Burgundy,2004,7.2,322831,618,94,PG-13,Comedy; ,['Comedy'],Comedy,1,2004-07-09
tt0110912,Pulp Fiction,1994,8.9,1767445,3014,154,R,Crime; Drama; ,"['Crime', 'Drama']",Crime,2,1994-10-14
tt0068646,The Godfather,1972,9.2,1558661,3886,175,R,Crime; Drama; ,"['Crime', 'Drama']",Crime,2,1972-03-24
tt0114369,Se7en,1995,8.6,1390231,1460,127,R,Crime; Drama; Mystery; ,"['Crime', 'Drama', 'Mystery']",Crime,3,1995-09-22
tt0102926,The Silence of the Lambs,1991,8.6,1223451,1298,118,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,1991-02-14
tt0407887,The Departed,2006,8.5,1150788,2313,151,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,2006-10-06
tt0120689,The Green Mile,1999,8.6,1101707,1725,189,R,Crime; Drama; Fantasy; ,"['Crime', 'Drama', 'Fantasy']",Crime,3,1999-12-10
tt0071562,The Godfather: Part II,1974,9.0,1089268,1007,202,R,Crime; Drama; ,"['Crime', 'Drama']",Crime,2,1974-12-18
tt0114814,The Usual Suspects,1995,8.5,961807,1355,106,R,Crime; Mystery; Thriller; ,"['Crime', 'Mystery', 'Thriller']",Crime,3,1995-08-16
tt0105236,Reservoir Dogs,1992,8.3,889962,1145,99,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,1992-09-02
tt0477348,No Country for Old Men,2007,8.1,823136,1824,122,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,2007-11-21
tt7286456,Joker,2019,8.5,822351,10279,122,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,2019-10-04
tt0066921,A Clockwork Orange,1971,8.3,735080,1553,136,R,Crime; Drama; Sci-Fi; ,"['Crime', 'Drama', 'Sci-Fi']",Crime,3,1972-02-02
tt0401792,Sin City,2005,8.0,731417,1777,124,R,Crime; Thriller; ,"['Crime', 'Thriller']",Crime,2,2005-04-01
tt0086250,Scarface,1983,8.3,715023,1029,170,R,Crime; Drama; ,"['Crime', 'Drama']",Crime,2,1983-12-09
tt0075314,Taxi Driver,1976,8.3,696631,1161,114,R,Crime; Drama; ,"['Crime', 'Drama']",Crime,2,1976-02-09
tt0317248,City of God,2002,8.6,681961,997,130,R,Crime; Drama; ,"['Crime', 'Drama']",Crime,2,2004-02-13
tt0116282,Fargo,1996,8.1,596614,947,98,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,1996-04-05
tt1670345,Now You See Me,2013,7.3,581643,760,115,PG-13,Crime; Mystery; Thriller; ,"['Crime', 'Mystery', 'Thriller']",Crime,3,2013-05-31
tt1392214,Prisoners,2013,8.1,575034,901,153,R,Crime; Drama; Mystery; ,"['Crime', 'Drama', 'Mystery']",Crime,3,2013-09-20
tt0113277,Heat,1995,8.2,557728,1074,170,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,1995-12-15
tt0780504,Drive,2011,7.8,554576,1521,100,R,Crime; Drama; ,"['Crime', 'Drama']",Crime,2,2011-09-16
tt0119488,L.A. Confidential,1997,8.2,518387,710,138,R,Crime; Drama; Mystery; ,"['Crime', 'Drama', 'Mystery']",Crime,3,1997-09-19
tt0240772,Ocean's Eleven,2001,7.7,500919,932,116,PG-13,Crime; Thriller; ,"['Crime', 'Thriller']",Crime,2,2001-12-07
tt3460252,The Hateful Eight,2015,7.8,493749,1430,168,R,Crime; Drama; Mystery; ,"['Crime', 'Drama', 'Mystery']",Crime,3,2015-12-30
tt0112641,Casino,1995,8.2,448054,623,178,R,Crime; Drama; ,"['Crime', 'Drama']",Crime,2,1995-11-22
tt2872718,Nightcrawler,2014,7.9,443660,758,117,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,2014-10-31
tt1800241,American Hustle,2013,7.2,438125,817,138,R,Crime; Drama; ,"['Crime', 'Drama']",Crime,2,2013-12-20
tt0443706,Zodiac,2007,7.7,436889,768,157,R,Crime; Drama; Mystery; ,"['Crime', 'Drama', 'Mystery']",Crime,3,2007-03-02
tt3890160,Baby Driver,2017,7.6,416067,1096,113,R,Action; Crime; Drama; ,"['Action', 'Crime', 'Drama']",Action,3,2017-06-28
tt0375679,Crash,2004,7.7,413651,1693,112,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,2005-05-06
tt0327056,Mystic River,2003,7.9,408998,1036,138,R,Crime; Drama; Mystery; ,"['Crime', 'Drama', 'Mystery']",Crime,3,2003-10-15
tt1568346,The Girl with the Dragon Tattoo,2011,7.8,408988,723,158,R,Crime; Drama; Mystery; ,"['Crime', 'Drama', 'Mystery']",Crime,3,2011-12-21
tt0217505,Gangs of New York,2002,7.5,394333,1216,167,R,Crime; Drama; ,"['Crime', 'Drama']",Crime,2,2002-12-20
tt0139654,Training Day,2001,7.7,378412,711,122,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,2001-10-05
tt3397884,Sicario,2015,7.6,356962,719,121,R,Action; Crime; Drama; ,"['Action', 'Crime', 'Drama']",Action,3,2015-10-02
tt0493464,Wanted,2008,6.7,353620,779,110,R,Action; Crime; Fantasy; ,"['Action', 'Crime', 'Fantasy']",Action,3,2008-06-27
tt0369339,Collateral,2004,7.5,350028,890,120,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,2004-08-06
tt0349903,Ocean's Twelve,2004,6.5,349317,669,125,PG-13,Crime; Thriller; ,"['Crime', 'Thriller']",Crime,2,2004-12-10
tt0099674,The Godfather: Part III,1990,7.6,347672,652,162,R,Crime; Drama; ,"['Crime', 'Drama']",Crime,2,1990-12-25
tt4425200,John Wick: Chapter 2,2017,7.5,347579,860,122,R,Action; Crime; Thriller; ,"['Action', 'Crime', 'Thriller']",Action,3,2017-02-10
tt1596343,Fast Five,2011,7.3,345450,424,130,PG-13,Action; Adventure; Crime; ,"['Action', 'Adventure', 'Crime']",Action,3,2011-04-29
tt0119094,Face_Off,1997,7.3,341451,609,138,R,Action; Crime; Sci-Fi; ,"['Action', 'Crime', 'Sci-Fi']",Action,3,1997-06-27
tt0840361,The Town,2010,7.5,341073,498,125,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,2010-09-17
tt0232500,The Fast and the Furious,2001,6.8,338840,1059,106,PG-13,Action; Crime; Thriller; ,"['Action', 'Crime', 'Thriller']",Action,3,2001-06-22
tt0317740,The Italian Job,2003,7.0,335566,519,111,PG-13,Action; Crime; Thriller; ,"['Action', 'Crime', 'Thriller']",Action,3,2003-05-30
tt0454848,Inside Man,2006,7.6,329265,718,129,R,Crime; Drama; Mystery; ,"['Crime', 'Drama', 'Mystery']",Crime,3,2006-03-24
tt0455944,The Equalizer,2014,7.2,322279,613,132,R,Action; Crime; Thriller; ,"['Action', 'Crime', 'Thriller']",Action,3,2014-09-26
tt0328107,Man on Fire,2004,7.7,322039,762,146,R,Action; Crime; Drama; ,"['Action', 'Crime', 'Drama']",Action,3,2004-04-23
tt0496806,Ocean's Thirteen,2007,6.9,312811,316,122,PG-13,Action; Crime; Thriller; ,"['Action', 'Crime', 'Thriller']",Action,3,2007-06-08
tt0910936,Pineapple Express,2008,6.9,308854,425,111,R,Action; Comedy; Crime; ,"['Action', 'Comedy', 'Crime']",Action,3,2008-08-06
tt0119396,Jackie Brown,1997,7.5,306877,536,154,R,Crime; Drama; Thriller; ,"['Crime', 'Drama', 'Thriller']",Crime,3,1997-12-25
